0.8008,1.0241,79.459999,0.6395,0.99502,32.814701,0.9617,6.3627,57.007999
0.8017,1.02499,79.684998,0.6422,0.99238,32.948299,0.96296,6.3576,56.849998
0.8038,1.0334,79.313004,0.6444,0.99664,33.1259,0.96517,6.3574,56.798
0.79019,1.0179,79.838997,0.63767,0.97664,32.279202,0.9496,6.3541,55.502998
0.7948,1.0169,79.440002,0.6373,0.97675,32.580002,0.95474,6.3487,55.428001
0.7933,1.012,79.839996,0.6373,0.97182,32.2029,0.9529,6.3527,54.358002
0.79896,1.0133,79.940002,0.64168,0.97384,32.308201,0.9595,6.3476,54.478001
0.807,1.0142,79.860001,0.6439,0.97269,32.579201,0.9694,6.356,54.938
0.8149,1.0196,79.477997,0.646,0.98078,32.950199,0.9788,6.3648,55.403
0.8118,1.01916,79.557999,0.6439,0.97973,32.7868,0.97488,6.3713,55.842999
0.8159,1.0223,79.349998,0.6444,0.98152,32.870701,0.9798,6.3657,55.388
0.81651,1.0191,79.610001,0.6447,0.97564,32.6632,0.9806,6.3716,55.618
0.82016,1.0198,79.309998,0.6482,0.98649,32.737999,0.9848,6.3763,55.928001
0.8164,1.0139,79.169998,0.6417,0.97704,32.523201,0.9804,6.3927,55.138
0.8151,1.0149,78.82,0.64,0.97649,32.492298,0.9789,6.3788,55.048
0.8133,1.0118,79.096001,0.6384,0.96937,32.3321,0.9769,6.3733,55.098
0.8145,1.0098,78.799004,0.6391,0.96516,32.209202,0.97814,6.3694,55.313
0.81454,1.0076,78.739998,0.6362,0.95929,31.8202,0.9781,6.3731,55.118
0.8246,1.0142,78.449997,0.6407,0.96713,32.034199,0.9903,6.3739,55.318001
0.8248,1.018,78.310997,0.6444,0.97343,32.6171,0.9904,6.3861,55.963001
0.82906,1.02243,78.107002,0.6451,0.97886,32.916302,0.9956,6.3876,56.108002
0.8237,1.0157,78.102997,0.6457,0.97044,32.651901,0.9891,6.3886,56.158001
0.8143,1.0097,78.323997,0.6375,0.962,32.280102,0.978,6.3841,55.518002
0.8127,1.0042,78.5,0.6358,0.95565,32.026901,0.9761,6.3808,55.248001
0.8157,1.00135,78.100998,0.6364,0.9525,32.158199,0.9796,6.3796,55.423
0.8134,1.0032,78.120003,0.63825,0.95374,32.1992,0.977,6.3618,55.647999
0.8169,1.00472,78.379997,0.6433,0.95511,32.4002,0.9812,6.3688,55.467999
0.821,1.00705,78.220001,0.6445,0.95613,32.628101,0.9862,6.3676,55.838001
0.8046,1.00057,78.610001,0.63881,0.94706,32.019798,0.9668,6.3715,55.748001
0.8071,1.0006,78.199997,0.64152,0.9467,31.5742,0.9694,6.374,55.518002
0.8073,0.99744,78.610001,0.64036,0.94904,31.532801,0.9698,6.3667,55.063
0.80819,0.995,78.400002,0.63815,0.94715,31.506201,0.9708,6.3614,55.417999
0.8134,0.99128,78.610001,0.63975,0.94572,31.6682,0.97689,6.3623,55.268002
0.81452,0.99148,78.25,0.6382,0.94761,31.801001,0.97816,6.3594,55.278
0.8112,0.9926,78.330002,0.6378,0.95111,31.8332,0.9742,6.3626,55.338001
0.8113,0.99193,78.815002,0.6379,0.95355,31.8151,0.97457,6.3589,55.647999
0.8137,0.9893,78.989998,0.6377,0.95274,31.7852,0.9772,6.3623,55.647999
0.8092,0.9865,79.25,0.6355,0.95021,31.780199,0.9719,6.3663,55.618
0.81086,0.9884,79.510002,0.6374,0.95811,31.9862,0.9739,6.3585,55.728001
0.8095,0.9885,79.330002,0.6365,0.95675,31.982201,0.9722,6.3593,55.498001
0.8015,0.98964,79.241997,0.63375,0.9552,31.747999,0.9625,6.3563,55.362999
0.7978,0.9905,78.539001,0.62958,0.95156,31.625299,0.9581,6.3519,55.493
0.7961,0.99396,78.599998,0.6306,0.95855,31.75,0.95607,6.3548,55.257999
0.79972,0.99208,78.730003,0.63279,0.96109,31.7672,0.96037,6.3548,55.498001
0.7999,0.99031,78.75,0.6332,0.96469,31.857201,0.9606,6.357,55.688
0.7954,0.9879,78.57,0.63187,0.96386,31.966999,0.9553,6.355,55.662998
0.798,0.9895,78.720001,0.6318,0.96702,32.198002,0.9583,6.3519,55.623001
0.7993,0.9926,78.529999,0.6333,0.97267,32.537201,0.9598,6.3502,55.627998
0.7951,0.986,78.290001,0.63,0.97294,32.276199,0.9548,6.3486,55.518002
0.7945,0.98611,78.338997,0.6297,0.97647,32.265202,0.9539,6.3421,55.528
0.7978,0.9866,78.470001,0.6303,0.97924,32.312199,0.9581,6.3474,55.647999
0.7935,0.99046,78.419998,0.6287,0.98107,32.238201,0.9554,6.3493,55.903
0.7916,0.9828,78.889999,0.6276,0.9722,31.937201,0.9537,6.3432,55.658001
0.7815,0.9783,78.219002,0.62468,0.96505,31.652,0.9454,6.3428,55.358002
0.7836,0.97689,78.225998,0.62531,0.96768,31.647301,0.9463,6.3377,55.438
0.7781,0.9734,77.75,0.6222,0.95873,31.4601,0.939,6.3351,55.338001
0.775,0.9761,77.830002,0.6208,0.95547,31.42,0.9371,6.3274,55.208
0.7696,0.96827,77.648003,0.619,0.9492,31.0397,0.93477,6.33,55.417999
0.7624,0.97159,78.333,0.6163,0.94889,30.496099,0.92634,6.3153,54.298
0.76277,0.9745,78.672997,0.6155,0.95457,30.639999,0.9272,6.3075,54.007999
0.7665,0.9747,78.769997,0.6156,0.95648,30.887699,0.9281,6.3186,54.018002
0.7658,0.975,78.397003,0.6161,0.95491,31.1469,0.9263,6.31,54.018002
0.7708,0.9761,78.199997,0.61645,0.9583,31.1042,0.93234,6.303,54.257999
0.7711,0.9776,78.080002,0.6161,0.95826,31.037201,0.9331,6.3055,53.358002
0.7727,0.97796,77.863998,0.6163,0.95915,31.0952,0.93464,6.3094,53.467999
0.77519,0.9808,77.727997,0.6175,0.9649,31.172701,0.93766,6.3059,53.358002
0.7763,0.9842,77.697998,0.6181,0.96406,31.291201,0.939,6.3018,53.507999
0.7744,0.9807,77.610001,0.61603,0.95807,30.8993,0.93722,6.3024,53.007999
0.7807,0.9842,77.959,0.62016,0.96568,31.176001,0.9435,6.2848,52.848
0.7759,0.9819,78.041,0.62,0.96516,31.165199,0.93835,6.2848,52.397999
0.7742,0.9841,78.214996,0.6199,0.97468,31.120199,0.9369,6.3242,52.397999
0.7738,0.98649,78.415001,0.6211,0.97731,31.134001,0.93693,6.3225,52.153
0.7682,0.98033,78.484001,0.6178,0.97631,30.9072,0.93086,6.3221,51.737999
0.7683,0.97724,78.702003,0.61962,0.98324,31.0065,0.93099,6.3241,51.908001
0.7706,0.97553,78.286003,0.62367,0.97909,31.1602,0.9327,6.2871,52.638
0.7777,0.97939,78.219002,0.62512,0.98159,31.132401,0.94153,6.2885,52.717999
0.7777,0.9819,78.074997,0.6247,0.97828,31.118799,0.94014,6.299,53.042999
0.7732,0.97785,78.402,0.62321,0.9751,30.968399,0.93497,6.2778,52.667999
0.7726,0.98044,78.468002,0.6227,0.97787,31.106199,0.9347,6.266,52.803001
0.7711,0.98089,78.789001,0.62185,0.9738,30.965,0.9318,6.2697,53.013
0.7629,0.9857,78.824997,0.61996,0.97003,30.7931,0.92271,6.2637,52.868
0.7624,0.9782,79.059998,0.61969,0.96348,30.735201,0.9223,6.2544,52.868
0.76516,0.9847,79.307999,0.62278,0.96386,30.7542,0.92459,6.2515,53.408001
0.7679,0.99421,79.257004,0.62508,0.97033,30.8552,0.92794,6.2536,53.838001
0.7651,0.992,79.989998,0.62411,0.96742,31.075001,0.92617,6.2546,53.467999
0.7708,0.9926,79.82,0.627,0.9738,31.395,0.9329,6.2513,53.717999
0.7713,0.9941,79.837997,0.62377,0.96656,31.4002,0.9328,6.2478,53.733002
0.7729,0.99489,80.235001,0.62042,0.96605,31.307699,0.935,6.2464,53.548
0.77375,0.9992,79.650002,0.6213,0.9659,31.346201,0.9358,6.2624,53.548
0.7747,1.0007,79.764,0.6238,0.96714,31.476,0.93619,6.244,54.077999
0.77145,0.99951,79.683998,0.6221,0.96469,31.3386,0.93226,6.2419,53.958
0.7713,1,79.860001,0.6198,0.96376,31.280001,0.93133,6.2375,53.877998
0.7723,0.9963,80.220001,0.6198,0.96028,31.2432,0.93158,6.2401,53.653
0.77955,0.9956,80.5,0.62418,0.96684,31.475201,0.9409,6.2448,53.807999
0.7811,0.9957,80.160004,0.6256,0.9633,31.557199,0.943,6.2408,54.588001
0.78076,0.9919,80.290001,0.6253,0.95871,31.366199,0.9431,6.2456,54.417999
0.7837,0.9965,79.970001,0.6257,0.96117,31.5352,0.9455,6.2438,54.198002
0.7846,1.00019,79.478996,0.62588,0.96144,31.4534,0.94612,6.2678,54.358002
0.78592,1,79.459999,0.62916,0.962,31.530199,0.9477,6.2447,54.588001
0.7868,0.99992,79.598,0.6298,0.95909,31.660999,0.9483,6.2192,54.877998
0.7868,1.00172,79.459999,0.6298,0.95749,31.718201,0.947,6.234,54.877998
0.7854,1.00391,80.199997,0.63127,0.9647,31.649599,0.9455,6.2305,54.803001
0.7822,1.00067,81.120003,0.6303,0.96713,31.616199,0.94218,6.2363,54.698002
0.78373,1.00024,81.526001,0.62871,0.96521,31.615801,0.9444,6.2399,55.158001
0.78312,0.9969,81.349998,0.62916,0.96132,31.379,0.94265,6.239,55.057999
0.78037,0.99643,81.754997,0.6279,0.96246,31.290001,0.9401,6.2328,55.098
0.7773,0.99573,82.573997,0.6262,0.96311,31.0856,0.9363,6.2314,55.108002
0.77669,0.99763,82.359001,0.6273,0.96337,31.140301,0.9353,6.2375,55.208
0.77125,0.99361,82.545998,0.62391,0.95611,31.0007,0.92838,6.2313,55.443001
0.77,0.99268,81.873001,0.6237,0.95493,30.974001,0.9269,6.2256,55.636002
0.7729,0.9942,82.080002,0.6241,0.95749,31.0592,0.93061,6.2224,55.448002
0.772,0.9919,82.150002,0.6244,0.95465,31.0392,0.9291,6.2275,55.702999
0.7708,0.993,82.151001,0.6234,0.95883,30.8652,0.9278,6.2314,54.838001
0.76942,0.9936,82.456001,0.6241,0.95914,30.843201,0.9272,6.2266,54.257999
0.7634,0.99316,81.816002,0.62108,0.95466,30.8011,0.9264,6.2255,54.673
0.7651,0.9918,82.435997,0.62138,0.95712,30.763201,0.9264,6.2256,54.537998
0.7714,0.99139,82.43,0.62305,0.95475,30.901199,0.93265,6.2284,54.132999
0.77483,0.9869,82.559998,0.62361,0.95403,30.8162,0.93587,6.2244,54.338001
0.7729,0.9864,82.349998,0.62212,0.95347,30.7607,0.9335,6.2198,54.487999
0.76845,0.986,82.519997,0.6204,0.94904,30.677,0.93143,6.2452,54.257999
0.7653,0.9846,83.209999,0.6197,0.9482,30.541,0.9266,6.2538,54.318001
0.7646,0.98423,83.667,0.6205,0.94951,30.7145,0.92364,6.2466,54.458
0.75954,0.98574,84.157997,0.6182,0.94739,30.676399,0.9181,6.2452,54.438
0.7596,0.98371,83.903,0.6171,0.94805,30.962,0.91779,6.2413,54.848
0.7558,0.986,84.361,0.6154,0.95058,30.7173,0.9129,6.2363,54.848
0.7567,0.9887,84.225998,0.6153,0.95449,30.702499,0.91358,6.2333,54.548
0.75542,0.9875,84.419998,0.6145,0.95411,30.6672,0.9119,6.2347,54.848
0.75861,0.9937,84.410004,0.61893,0.96182,30.807199,0.916,6.2346,55.057999
0.7587,0.9926,84.839996,0.6199,0.96451,30.592199,0.916,6.2359,54.948002
0.7587,0.9912,85,0.6197,0.96395,30.6192,0.91596,6.2343,55.007999
0.7561,0.99381,85.667999,0.6201,0.96471,30.438999,0.9131,6.2356,54.838001
0.7547,0.9947,86.507004,0.6205,0.96434,30.281,0.9124,6.2398,54.942001
0.75599,0.9944,85.959999,0.6187,0.96228,30.440201,0.9126,6.2348,54.752998
0.7575,0.992,86.720001,0.6159,0.96163,30.502001,0.9146,6.2306,54.993
0.7577,0.9939,86.599998,0.6155,0.96231,30.3372,0.9155,6.2376,54.678001
0.7586,0.9856,87.275002,0.61529,0.95302,30.1565,0.91778,6.2332,54.348
0.7673,0.9884,87.739998,0.6218,0.95666,30.271,0.928,6.2325,54.498001
0.76526,0.98599,88.197998,0.62236,0.9528,30.2855,0.92453,6.2305,54.880001
0.7619,0.9856,87.252998,0.62027,0.95132,30.358999,0.9209,6.2298,55.217999
0.76439,0.9865,86.867996,0.6226,0.95114,30.2745,0.9238,6.2242,54.987999
0.766,0.98761,88.133003,0.6244,0.95183,30.3433,0.92585,6.2252,54.748001
0.7534,0.98323,89.246002,0.6187,0.94515,30.1292,0.91405,6.2246,54.557999
0.74839,0.9845,89.523003,0.62008,0.94896,30.264601,0.9139,6.2162,54.868
0.7475,0.98373,89.459999,0.622,0.94659,30.1464,0.9223,6.2223,54.493
0.7514,0.9839,88.75,0.6221,0.946,30.295401,0.9317,6.2134,54.612999
0.7524,0.9861,88.629997,0.6249,0.94711,30.300501,0.9308,6.2195,54.688
0.7478,0.9858,89.820999,0.6259,0.94822,30.16,0.93315,6.2183,54.348
0.75075,0.99199,90.181,0.6307,0.95173,30.2395,0.93404,6.2054,53.737999
0.75123,0.9927,89.599998,0.6314,0.95093,30.2554,0.93433,6.2207,53.768002
0.75109,0.9918,88.528999,0.63135,0.94671,30.2162,0.92922,6.2226,53.807999
0.7514,0.9997,88.580002,0.6316,0.94905,30.1572,0.9296,6.2216,53.667999
0.74798,1.0023,90.557999,0.6336,0.9573,29.989901,0.92945,6.2193,53.678001
0.74261,1.0078,91.179001,0.63391,0.96029,29.9865,0.92687,6.2195,53.792999
0.7437,1.0059,90.459999,0.637,0.95948,30.115499,0.9261,6.2235,53.908001
0.7412,1.0013,90.790001,0.635,0.9552,30.0026,0.9222,6.2258,53.757999
0.73701,1.0022,91.021004,0.633,0.9598,30.032,0.911,6.2195,53.303001
0.7347,0.9967,91.707001,0.63011,0.95857,30.003,0.9094,6.2178,53.213001
